Month,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5,337.0,300.0,1,12.0,495,6.0,31.0,0,12.0,0.0,3.0,0.0,0.0
5,63.0,39.0,1,72.0,572,4.0,20.0,0,0.0,0.0,66.0,0.0,0.0
5,165.0,145.0,1,20.0,330,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0
5,122.0,85.0,1,84.0,246,9.0,28.0,0,71.0,0.0,0.0,0.0,0.0
5,70.0,57.0,1,14.0,432,4.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,157.0,117.0,1,80.0,1040,15.0,25.0,0,27.0,0.0,26.0,0.0,53.0
5,180.0,154.0,1,10.0,530,16.0,10.0,0,10.0,0.0,10.0,0.0,0.0
5,73.0,63.0,1,52.0,443,4.0,6.0,0,0.0,0.0,0.0,0.0,50.0
5,108.0,91.0,1,26.0,50,4.0,13.0,0,20.0,0.0,13.0,0.0,6.0
5,56.0,47.0,1,89.0,648,2.0,7.0,0,4.0,0.0,0.0,0.0,76.0
5,58.0,44.0,1,32.0,738,7.0,7.0,0,23.0,0.0,0.0,0.0,2.0
5,195.0,180.0,0,9.0,830,4.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,96.0,60.0,1,132.0,135,19.0,17.0,0,0.0,0.0,0.0,0.0,131.0
5,161.0,143.0,1,59.0,52,6.0,12.0,0,0.0,0.0,23.0,0.0,7.0
5,49.0,32.0,1,24.0,127,4.0,13.0,0,0.0,0.0,5.0,0.0,13.0
5,191.0,137.0,1,45.0,656,6.0,48.0,0,20.0,0.0,14.0,0.0,25.0
5,137.0,117.0,1,87.0,405,8.0,12.0,0,0.0,0.0,20.0,0.0,39.0
5,89.0,76.0,1,39.0,377,3.0,10.0,0,8.0,0.0,0.0,0.0,25.0
5,134.0,120.0,1,20.0,1005,5.0,9.0,0,19.0,0.0,0.0,0.0,0.0
5,158.0,82.0,1,20.0,114,14.0,62.0,0,20.0,0.0,41.0,0.0,0.0
5,165.0,85.0,1,7.0,71,6.0,74.0,0,0.0,7.0,77.0,0.0,0.0
5,226.0,188.0,1,85.0,1041,25.0,13.0,0,80.0,0.0,26.0,0.0,5.0
5,70.0,56.0,1,17.0,131,5.0,9.0,0,0.0,0.0,0.0,0.0,17.0
5,241.0,200.0,1,17.0,355,6.0,35.0,0,0.0,0.0,32.0,0.0,17.0
5,76.0,58.0,1,25.0,432,5.0,13.0,0,4.0,0.0,1.0,0.0,21.0
5,130.0,110.0,1,39.0,560,5.0,15.0,0,1.0,0.0,0.0,0.0,30.0
5,210.0,177.0,1,20.0,256,5.0,28.0,0,20.0,0.0,3.0,0.0,0.0
5,79.0,60.0,1,98.0,332,7.0,12.0,0,87.0,0.0,0.0,0.0,0.0
5,151.0,128.0,1,20.0,89,9.0,14.0,0,0.0,0.0,0.0,0.0,0.0
5,56.0,30.0,1,14.0,202,8.0,18.0,0,0.0,0.0,0.0,0.0,0.0
5,113.0,93.0,1,132.0,1042,6.0,14.0,0,0.0,51.0,16.0,0.0,81.0
5,39.0,29.0,0,13.0,926,4.0,6.0,0,0.0,0.0,0.0,0.0,0.0
5,106.0,95.0,1,15.0,1043,2.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,103.0,76.0,1,10.0,595,6.0,21.0,0,17.0,0.0,0.0,0.0,0.0
5,159.0,137.0,0,10.0,891,3.0,19.0,0,0.0,0.0,0.0,0.0,0.0
5,109.0,92.0,1,119.0,290,8.0,9.0,0,0.0,0.0,0.0,0.0,118.0
5,150.0,133.0,1,58.0,74,4.0,13.0,0,5.0,0.0,0.0,0.0,37.0
5,74.0,53.0,1,34.0,722,6.0,15.0,0,5.0,0.0,0.0,0.0,25.0
5,154.0,133.0,0,11.0,142,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0
5,99.0,88.0,1,22.0,176,3.0,8.0,0,0.0,0.0,0.0,0.0,0.0
5,119.0,62.0,1,74.0,349,6.0,51.0,0,0.0,74.0,29.0,0.0,0.0
5,115.0,82.0,1,16.0,133,11.0,22.0,0,0.0,0.0,3.0,0.0,16.0
5,109.0,80.0,1,8.0,929,8.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,89.0,66.0,0,9.0,316,4.0,19.0,0,0.0,0.0,0.0,0.0,0.0
5,305.0,288.0,1,42.0,1044,4.0,13.0,0,37.0,0.0,0.0,0.0,0.0
5,90.0,78.0,0,13.0,37,5.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,69.0,51.0,1,10.0,970,2.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,271.0,239.0,1,39.0,508,9.0,23.0,0,0.0,30.0,0.0,0.0,0.0
5,49.0,33.0,1,41.0,127,4.0,12.0,0,0.0,0.0,0.0,0.0,35.0
5,119.0,92.0,0,9.0,48,8.0,19.0,0,0.0,0.0,0.0,0.0,0.0
5,99.0,89.0,1,41.0,497,3.0,7.0,0,41.0,0.0,4.0,0.0,0.0
5,123.0,97.0,1,63.0,425,11.0,15.0,0,3.0,0.0,0.0,0.0,28.0
5,279.0,264.0,1,23.0,558,4.0,11.0,0,0.0,0.0,0.0,0.0,20.0
5,230.0,204.0,1,51.0,274,12.0,14.0,0,0.0,0.0,2.0,0.0,51.0
5,81.0,59.0,1,48.0,250,6.0,16.0,0,16.0,0.0,0.0,0.0,27.0
5,80.0,48.0,1,18.0,512,3.0,29.0,0,0.0,0.0,0.0,0.0,0.0
5,361.0,340.0,1,32.0,1045,10.0,11.0,0,4.0,0.0,0.0,0.0,19.0
5,345.0,289.0,1,113.0,130,10.0,46.0,0,83.0,0.0,0.0,0.0,0.0
5,50.0,32.0,1,123.0,622,6.0,12.0,0,109.0,0.0,0.0,0.0,0.0
5,122.0,97.0,1,40.0,382,8.0,17.0,0,0.0,0.0,0.0,0.0,35.0
5,134.0,107.0,1,20.0,58,6.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,149.0,119.0,1,72.0,912,4.0,26.0,0,0.0,0.0,0.0,0.0,70.0
5,361.0,340.0,1,303.0,495,7.0,14.0,0,287.0,0.0,0.0,0.0,2.0
5,84.0,53.0,1,46.0,680,12.0,19.0,0,0.0,42.0,0.0,0.0,0.0
5,128.0,108.0,0,11.0,49,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0
5,61.0,47.0,1,68.0,672,4.0,10.0,0,0.0,0.0,0.0,0.0,64.0
5,66.0,34.0,1,22.0,244,3.0,29.0,0,2.0,0.0,3.0,0.0,20.0
5,188.0,166.0,1,16.0,556,5.0,17.0,0,16.0,0.0,31.0,0.0,0.0
5,165.0,140.0,1,41.0,89,4.0,21.0,0,22.0,0.0,0.0,0.0,0.0
5,85.0,70.0,0,13.0,487,5.0,10.0,0,0.0,0.0,0.0,0.0,0.0
5,66.0,48.0,1,20.0,224,11.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,77.0,46.0,1,24.0,265,7.0,24.0,0,24.0,0.0,4.0,0.0,0.0
5,95.0,77.0,1,20.0,710,5.0,13.0,0,20.0,0.0,5.0,0.0,0.0
5,51.0,34.0,1,13.0,127,4.0,13.0,0,0.0,0.0,0.0,0.0,0.0
5,111.0,77.0,1,9.0,50,6.0,28.0,0,0.0,0.0,10.0,0.0,9.0
5,156.0,138.0,1,29.0,237,7.0,11.0,0,0.0,0.0,9.0,0.0,29.0
5,64.0,52.0,1,44.0,452,5.0,7.0,0,0.0,0.0,9.0,0.0,44.0
5,181.0,85.0,1,30.0,212,8.0,88.0,0,30.0,0.0,61.0,0.0,0.0
5,143.0,121.0,1,166.0,444,2.0,20.0,0,0.0,0.0,120.0,0.0,39.0
5,238.0,211.0,1,7.0,274,7.0,20.0,0,0.0,0.0,0.0,0.0,0.0
5,139.0,118.0,1,24.0,237,2.0,19.0,0,0.0,0.0,22.0,0.0,0.0
5,131.0,95.0,1,126.0,15,3.0,33.0,0,126.0,0.0,16.0,0.0,0.0
5,202.0,187.0,0,7.0,204,4.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,214.0,202.0,1,44.0,233,5.0,7.0,0,18.0,0.0,0.0,0.0,0.0
5,146.0,133.0,0,30.0,755,3.0,10.0,0,0.0,0.0,0.0,0.0,0.0
5,55.0,46.0,1,12.0,127,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0
5,114.0,80.0,0,6.0,103,5.0,29.0,0,0.0,0.0,0.0,0.0,0.0
5,61.0,41.0,0,9.0,322,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0
5,74.0,50.0,1,18.0,22,3.0,21.0,0,18.0,0.0,9.0,0.0,0.0
5,136.0,109.0,1,16.0,195,8.0,19.0,0,0.0,0.0,0.0,0.0,0.0
5,89.0,51.0,1,15.0,317,18.0,20.0,0,0.0,0.0,19.0,0.0,15.0
5,99.0,86.0,1,44.0,197,2.0,11.0,0,0.0,0.0,0.0,0.0,20.0
5,156.0,132.0,1,40.0,379,16.0,8.0,0,0.0,0.0,12.0,0.0,40.0
5,44.0,33.0,1,97.0,105,7.0,4.0,0,0.0,0.0,83.0,0.0,0.0
5,74.0,59.0,1,14.0,672,4.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,298.0,276.0,1,95.0,774,6.0,16.0,0,0.0,0.0,0.0,0.0,67.0
5,94.0,76.0,1,21.0,378,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,87.0,60.0,1,36.0,276,11.0,16.0,0,12.0,0.0,18.0,0.0,23.0
5,133.0,115.0,1,63.0,405,8.0,10.0,0,0.0,0.0,2.0,0.0,47.0
5,354.0,331.0,0,12.0,23,11.0,12.0,0,0.0,0.0,0.0,0.0,0.0
5,55.0,37.0,1,39.0,161,7.0,11.0,0,0.0,0.0,0.0,0.0,25.0
5,61.0,43.0,1,102.0,693,6.0,12.0,0,57.0,0.0,0.0,0.0,40.0
5,147.0,125.0,1,13.0,444,10.0,12.0,0,0.0,0.0,0.0,0.0,0.0
5,77.0,61.0,0,14.0,420,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
5,48.0,39.0,1,25.0,408,2.0,7.0,0,3.0,0.0,0.0,0.0,15.0
5,133.0,122.0,1,78.0,794,4.0,7.0,0,10.0,0.0,3.0,0.0,68.0
5,244.0,225.0,0,12.0,499,5.0,14.0,0,0.0,0.0,0.0,0.0,0.0
5,190.0,158.0,1,61.0,601,9.0,23.0,0,61.0,0.0,8.0,0.0,0.0
5,112.0,37.0,1,58.0,622,4.0,71.0,0,104.0,0.0,0.0,0.0,0.0
5,53.0,34.0,0,11.0,1046,5.0,14.0,0,0.0,0.0,0.0,0.0,0.0
5,130.0,93.0,1,17.0,17,10.0,27.0,0,3.0,0.0,30.0,0.0,0.0
5,66.0,52.0,1,125.0,486,3.0,11.0,0,3.0,0.0,0.0,0.0,118.0
5,141.0,104.0,0,28.0,86,4.0,33.0,0,0.0,0.0,0.0,0.0,0.0
5,182.0,154.0,0,7.0,75,7.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,73.0,54.0,1,13.0,369,4.0,15.0,0,0.0,0.0,0.0,0.0,0.0
5,134.0,70.0,1,184.0,186,10.0,54.0,0,0.0,0.0,179.0,0.0,0.0
5,166.0,149.0,1,16.0,223,4.0,13.0,0,6.0,0.0,2.0,0.0,10.0
5,102.0,85.0,1,112.0,295,2.0,15.0,0,40.0,0.0,0.0,0.0,67.0
5,80.0,64.0,0,6.0,115,8.0,8.0,0,0.0,0.0,0.0,0.0,0.0
5,84.0,59.0,1,38.0,135,7.0,18.0,0,38.0,0.0,2.0,0.0,0.0
5,253.0,222.0,1,79.0,27,18.0,13.0,0,12.0,0.0,3.0,0.0,67.0
5,136.0,125.0,1,77.0,360,4.0,7.0,0,63.0,0.0,0.0,0.0,0.0
5,343.0,294.0,1,15.0,1017,10.0,39.0,0,15.0,0.0,8.0,0.0,0.0
5,294.0,253.0,1,52.0,1047,5.0,36.0,0,0.0,0.0,0.0,0.0,43.0
5,121.0,101.0,1,357.0,237,8.0,12.0,0,92.0,0.0,0.0,0.0,246.0
5,229.0,207.0,0,7.0,623,6.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,116.0,95.0,0,7.0,286,4.0,17.0,0,0.0,0.0,0.0,0.0,0.0
5,73.0,58.0,1,46.0,186,3.0,12.0,0,24.0,0.0,0.0,0.0,0.0
5,112.0,89.0,1,41.0,650,4.0,19.0,0,9.0,0.0,27.0,0.0,0.0
5,94.0,67.0,1,8.0,159,5.0,22.0,0,0.0,0.0,17.0,0.0,0.0
5,195.0,173.0,1,69.0,735,11.0,11.0,0,6.0,0.0,0.0,0.0,50.0
5,68.0,51.0,1,9.0,975,6.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,131.0,108.0,0,18.0,425,7.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,124.0,94.0,1,257.0,319,6.0,24.0,0,0.0,0.0,0.0,0.0,255.0
5,103.0,86.0,1,39.0,242,5.0,12.0,0,33.0,0.0,0.0,0.0,4.0
5,133.0,110.0,1,61.0,104,8.0,15.0,0,0.0,59.0,0.0,0.0,0.0
5,133.0,115.0,1,64.0,386,7.0,11.0,0,64.0,0.0,5.0,0.0,0.0
5,84.0,68.0,1,37.0,312,4.0,12.0,0,0.0,0.0,9.0,0.0,37.0
5,159.0,132.0,1,17.0,336,3.0,24.0,0,17.0,0.0,1.0,0.0,0.0
5,147.0,134.0,0,6.0,878,4.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,80.0,69.0,1,59.0,120,5.0,6.0,0,0.0,0.0,0.0,0.0,49.0
5,123.0,100.0,1,100.0,395,7.0,16.0,0,59.0,41.0,0.0,0.0,0.0
5,44.0,25.0,1,22.0,5,6.0,13.0,0,0.0,0.0,2.0,0.0,22.0
5,91.0,78.0,1,20.0,222,6.0,7.0,0,15.0,0.0,0.0,0.0,0.0
5,71.0,27.0,1,10.0,259,34.0,10.0,0,10.0,0.0,13.0,0.0,0.0
5,56.0,22.0,1,186.0,546,6.0,28.0,0,186.0,0.0,10.0,0.0,0.0
5,91.0,80.0,1,20.0,326,5.0,6.0,0,0.0,0.0,0.0,0.0,0.0
5,192.0,178.0,1,28.0,1048,5.0,9.0,0,0.0,0.0,0.0,0.0,25.0
5,62.0,50.0,1,61.0,22,3.0,9.0,0,42.0,0.0,0.0,0.0,4.0
5,75.0,62.0,1,245.0,334,4.0,9.0,0,225.0,0.0,0.0,0.0,0.0
5,102.0,82.0,1,11.0,2,11.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,127.0,111.0,1,138.0,134,5.0,11.0,0,0.0,0.0,0.0,0.0,124.0
5,131.0,108.0,1,13.0,206,11.0,12.0,0,0.0,0.0,0.0,0.0,0.0
5,114.0,102.0,1,7.0,176,5.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,224.0,190.0,1,20.0,44,16.0,18.0,0,0.0,0.0,0.0,0.0,0.0
5,340.0,314.0,1,6.0,762,7.0,19.0,0,6.0,0.0,14.0,0.0,0.0
5,166.0,141.0,1,31.0,373,7.0,18.0,0,31.0,0.0,0.0,0.0,0.0
5,57.0,49.0,0,8.0,132,1.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,45.0,22.0,1,12.0,510,7.0,16.0,0,22.0,0.0,0.0,0.0,0.0
5,106.0,72.0,1,39.0,120,9.0,25.0,0,0.0,33.0,0.0,0.0,4.0
5,136.0,61.0,1,20.0,316,3.0,72.0,0,16.0,0.0,39.0,0.0,4.0
5,153.0,111.0,1,13.0,63,11.0,31.0,0,0.0,0.0,16.0,0.0,0.0
5,130.0,101.0,1,55.0,464,20.0,9.0,0,0.0,0.0,47.0,0.0,0.0
5,190.0,147.0,0,8.0,418,10.0,33.0,0,0.0,0.0,0.0,0.0,0.0
5,148.0,131.0,1,112.0,73,8.0,9.0,0,0.0,0.0,0.0,0.0,105.0
5,102.0,77.0,1,59.0,120,5.0,20.0,0,0.0,0.0,0.0,0.0,51.0
5,80.0,64.0,1,7.0,432,3.0,13.0,0,0.0,0.0,0.0,0.0,0.0
5,102.0,82.0,0,15.0,212,11.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,121.0,103.0,1,36.0,392,3.0,15.0,0,5.0,0.0,0.0,0.0,21.0
5,39.0,23.0,1,25.0,777,4.0,12.0,0,20.0,0.0,0.0,0.0,0.0
5,205.0,184.0,0,9.0,106,5.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,104.0,86.0,1,78.0,216,10.0,8.0,0,0.0,0.0,0.0,0.0,64.0
5,107.0,83.0,1,12.0,487,6.0,18.0,0,0.0,0.0,0.0,0.0,0.0
5,113.0,97.0,1,54.0,7,4.0,12.0,0,0.0,0.0,0.0,0.0,42.0
5,138.0,54.0,1,99.0,752,6.0,78.0,0,0.0,0.0,139.0,0.0,0.0
5,80.0,46.0,1,18.0,354,7.0,27.0,0,0.0,0.0,24.0,0.0,0.0
5,53.0,28.0,1,20.0,573,4.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,70.0,44.0,1,15.0,544,7.0,19.0,0,15.0,0.0,0.0,0.0,0.0
5,174.0,150.0,1,39.0,89,5.0,19.0,0,0.0,0.0,36.0,0.0,0.0
5,145.0,106.0,1,204.0,561,19.0,20.0,0,0.0,0.0,5.0,0.0,204.0
5,86.0,67.0,1,41.0,407,4.0,15.0,0,0.0,0.0,0.0,0.0,37.0
5,164.0,146.0,1,84.0,373,7.0,11.0,0,10.0,0.0,9.0,0.0,74.0
5,152.0,138.0,1,60.0,113,3.0,11.0,0,8.0,0.0,0.0,0.0,46.0
5,187.0,160.0,1,9.0,194,8.0,19.0,0,2.0,0.0,12.0,0.0,7.0
5,64.0,41.0,1,34.0,1046,15.0,8.0,0,29.0,0.0,0.0,0.0,0.0
5,108.0,94.0,1,30.0,80,6.0,8.0,0,18.0,0.0,0.0,0.0,0.0
5,75.0,43.0,1,138.0,276,5.0,27.0,0,138.0,0.0,10.0,0.0,0.0
5,51.0,25.0,1,24.0,83,7.0,19.0,0,0.0,0.0,18.0,0.0,0.0
5,200.0,178.0,1,6.0,74,2.0,20.0,0,5.0,0.0,43.0,0.0,1.0
5,422.0,348.0,1,9.0,273,9.0,65.0,0,1.0,0.0,49.0,0.0,8.0
5,177.0,153.0,1,18.0,418,8.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,116.0,90.0,0,10.0,238,13.0,13.0,0,0.0,0.0,0.0,0.0,0.0
5,108.0,80.0,1,70.0,216,4.0,24.0,0,70.0,0.0,8.0,0.0,0.0
5,199.0,184.0,1,80.0,447,4.0,11.0,0,10.0,0.0,14.0,0.0,70.0
5,130.0,108.0,1,51.0,726,6.0,16.0,0,4.0,0.0,0.0,0.0,36.0
5,64.0,45.0,1,29.0,201,6.0,13.0,0,6.0,0.0,0.0,0.0,12.0
5,151.0,101.0,1,15.0,561,10.0,40.0,0,0.0,0.0,11.0,0.0,15.0
5,69.0,44.0,0,14.0,483,8.0,17.0,0,0.0,0.0,0.0,0.0,0.0
5,227.0,200.0,1,10.0,1049,7.0,20.0,0,0.0,0.0,0.0,0.0,0.0
5,47.0,38.0,1,34.0,341,3.0,6.0,0,21.0,0.0,0.0,0.0,0.0
5,95.0,66.0,1,25.0,513,3.0,26.0,0,0.0,0.0,19.0,0.0,0.0
5,141.0,100.0,1,8.0,221,7.0,34.0,0,8.0,0.0,12.0,0.0,0.0
5,149.0,126.0,1,222.0,444,8.0,15.0,0,0.0,0.0,205.0,0.0,0.0
5,80.0,66.0,1,12.0,180,4.0,10.0,0,0.0,0.0,0.0,0.0,0.0
5,71.0,37.0,1,28.0,1050,6.0,28.0,0,0.0,0.0,7.0,0.0,28.0
5,175.0,136.0,1,6.0,402,16.0,23.0,0,6.0,0.0,23.0,0.0,0.0
5,94.0,75.0,1,25.0,303,6.0,13.0,0,0.0,0.0,3.0,0.0,25.0
5,159.0,109.0,1,16.0,82,11.0,39.0,0,0.0,0.0,39.0,0.0,0.0
5,72.0,50.0,1,37.0,347,9.0,13.0,0,0.0,0.0,0.0,0.0,33.0
5,181.0,160.0,1,16.0,723,7.0,14.0,0,0.0,0.0,3.0,0.0,16.0
5,163.0,131.0,1,66.0,89,6.0,26.0,0,0.0,41.0,0.0,0.0,0.0
5,205.0,166.0,1,66.0,862,4.0,35.0,0,3.0,0.0,5.0,0.0,63.0
5,68.0,52.0,0,11.0,159,9.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,288.0,252.0,1,12.0,776,7.0,29.0,0,0.0,0.0,24.0,0.0,12.0
5,135.0,61.0,1,11.0,98,9.0,65.0,0,11.0,0.0,39.0,0.0,0.0
5,67.0,48.0,1,161.0,584,8.0,11.0,0,0.0,152.0,0.0,0.0,0.0
5,82.0,58.0,1,26.0,128,4.0,20.0,0,26.0,0.0,3.0,0.0,0.0
5,302.0,290.0,1,12.0,896,4.0,8.0,0,12.0,0.0,32.0,0.0,0.0
5,56.0,31.0,1,21.0,55,3.0,22.0,0,16.0,0.0,0.0,0.0,0.0
5,269.0,248.0,1,36.0,661,5.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,168.0,152.0,1,139.0,613,6.0,10.0,0,139.0,0.0,5.0,0.0,0.0
5,72.0,48.0,1,53.0,584,7.0,17.0,0,0.0,0.0,42.0,0.0,8.0
5,74.0,47.0,1,110.0,622,7.0,20.0,0,0.0,0.0,121.0,0.0,0.0
5,87.0,63.0,1,8.0,591,13.0,11.0,0,0.0,0.0,8.0,0.0,7.0
5,112.0,83.0,1,34.0,17,9.0,20.0,0,0.0,0.0,2.0,0.0,29.0
5,218.0,179.0,1,14.0,1051,12.0,27.0,0,5.0,0.0,16.0,0.0,9.0
5,141.0,74.0,1,140.0,149,8.0,59.0,0,0.0,0.0,169.0,0.0,22.0
5,232.0,210.0,0,23.0,346,3.0,19.0,0,0.0,0.0,0.0,0.0,0.0
5,103.0,83.0,1,13.0,26,5.0,15.0,0,0.0,0.0,0.0,0.0,0.0
5,77.0,60.0,1,23.0,334,6.0,11.0,0,0.0,0.0,0.0,0.0,20.0
5,256.0,220.0,1,31.0,233,6.0,30.0,0,0.0,0.0,23.0,0.0,19.0
5,80.0,62.0,0,7.0,403,4.0,14.0,0,0.0,0.0,0.0,0.0,0.0
5,86.0,69.0,1,8.0,311,7.0,10.0,0,5.0,0.0,11.0,0.0,3.0
5,102.0,82.0,1,16.0,453,6.0,14.0,0,0.0,0.0,0.0,0.0,0.0
5,42.0,19.0,0,9.0,466,17.0,6.0,0,0.0,0.0,0.0,0.0,0.0
5,39.0,22.0,0,12.0,534,6.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,264.0,236.0,0,14.0,558,7.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,112.0,83.0,1,81.0,2,13.0,16.0,0,3.0,0.0,12.0,0.0,78.0
5,117.0,76.0,1,35.0,338,5.0,36.0,0,7.0,0.0,13.0,0.0,28.0
5,166.0,155.0,0,14.0,882,4.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0,156.0,418,0.0,11.0,1,0.0,0.0,0.0,0.0,0.0
5,201.0,96.0,1,211.0,67,10.0,95.0,0,0.0,0.0,247.0,0.0,0.0
5,65.0,53.0,1,39.0,145,6.0,6.0,0,24.0,0.0,0.0,0.0,0.0
5,182.0,146.0,1,35.0,713,9.0,27.0,0,35.0,0.0,27.0,0.0,0.0
5,193.0,178.0,0,6.0,106,6.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,88.0,78.0,0,7.0,422,1.0,9.0,0,0.0,0.0,0.0,0.0,0.0
5,64.0,45.0,1,27.0,224,7.0,12.0,0,16.0,0.0,0.0,0.0,5.0
5,341.0,309.0,0,18.0,1052,5.0,27.0,0,0.0,0.0,0.0,0.0,0.0
5,59.0,38.0,1,197.0,354,4.0,17.0,0,176.0,0.0,0.0,0.0,0.0
5,144.0,109.0,0,11.0,221,14.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,182.0,156.0,0,15.0,717,10.0,16.0,0,0.0,0.0,0.0,0.0,0.0
5,265.0,248.0,1,33.0,413,4.0,13.0,0,20.0,0.0,0.0,0.0,0.0
5,224.0,196.0,0,7.0,861,2.0,26.0,0,0.0,0.0,0.0,0.0,0.0
5,155.0,128.0,1,32.0,239,7.0,20.0,0,27.0,0.0,0.0,0.0,0.0
5,109.0,87.0,1,74.0,211,3.0,19.0,0,63.0,0.0,0.0,0.0,0.0
5,73.0,50.0,1,50.0,187,6.0,17.0,0,12.0,0.0,1.0,0.0,38.0
5,385.0,350.0,1,8.0,1053,5.0,30.0,0,0.0,0.0,0.0,0.0,0.0
5,156.0,133.0,1,57.0,713,4.0,19.0,0,5.0,0.0,0.0,0.0,43.0
5,79.0,61.0,0,6.0,383,6.0,12.0,0,0.0,0.0,0.0,0.0,0.0
5,146.0,120.0,1,19.0,45,3.0,23.0,0,0.0,0.0,0.0,0.0,0.0
5,80.0,63.0,1,24.0,332,5.0,12.0,0,0.0,0.0,0.0,0.0,0.0
5,47.0,32.0,1,27.0,117,4.0,11.0,0,2.0,0.0,0.0,0.0,22.0
5,184.0,165.0,1,55.0,563,4.0,15.0,0,0.0,0.0,4.0,0.0,55.0
5,120.0,91.0,1,53.0,15,5.0,24.0,0,0.0,0.0,12.0,0.0,41.0
5,99.0,84.0,0,10.0,152,8.0,7.0,0,0.0,0.0,0.0,0.0,0.0
5,132.0,109.0,1,33.0,134,7.0,16.0,0,0.0,0.0,2.0,0.0,33.0
5,71.0,51.0,1,158.0,471,7.0,13.0,0,0.0,39.0,0.0,0.0,110.0
5,66.0,50.0,0,14.0,198,5.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,129.0,82.0,1,50.0,414,4.0,43.0,0,50.0,0.0,13.0,0.0,0.0
5,159.0,128.0,1,69.0,402,9.0,22.0,0,8.0,0.0,9.0,0.0,61.0
5,113.0,86.0,1,13.0,32,6.0,21.0,0,0.0,0.0,0.0,0.0,0.0
5,52.0,40.0,1,111.0,94,3.0,9.0,0,0.0,0.0,0.0,0.0,103.0
5,46.0,31.0,0,14.0,417,4.0,11.0,0,0.0,0.0,0.0,0.0,0.0
5,144.0,121.0,1,63.0,725,3.0,20.0,0,9.0,0.0,0.0,0.0,38.0
5,81.0,38.0,1,111.0,477,3.0,40.0,0,0.0,0.0,21.0,0.0,111.0
5,134.0,103.0,1,140.0,206,8.0,23.0,0,0.0,0.0,144.0,0.0,0.0
5,58.0,39.0,1,80.0,597,4.0,15.0,0,89.0,0.0,0.0,0.0,0.0
5,422.0,259.0,1,24.0,274,17.0,146.0,0,0.0,20.0,177.0,0.0,4.0
5,69.0,41.0,1,33.0,462,6.0,22.0,0,6.0,27.0,1.0,0.0,0.0
5,95.0,76.0,1,30.0,349,4.0,15.0,0,6.0,0.0,1.0,0.0,24.0
5,73.0,52.0,1,33.0,145,7.0,14.0,0,8.0,0.0,0.0,0.0,22.0
5,78.0,56.0,1,59.0,135,6.0,16.0,0,0.0,0.0,0.0,0.0,56.0
5,94.0,79.0,1,31.0,222,6.0,9.0,0,0.0,0.0,0.0,0.0,28.0
5,188.0,172.0,1,73.0,855,5.0,11.0,0,38.0,0.0,0.0,0.0,0.0
5,137.0,117.0,1,21.0,235,8.0,12.0,0,0.0,0.0,21.0,0.0,3.0
5,78.0,69.0,0,6.0,10,3.0,6.0,0,0.0,0.0,0.0,0.0,0.0
5,156.0,133.0,1,62.0,528,6.0,17.0,0,34.0,0.0,0.0,0.0,24.0
5,143.0,113.0,1,286.0,67,7.0,23.0,0,0.0,0.0,0.0,0.0,268.0
5,110.0,87.0,1,35.0,46,13.0,10.0,0,0.0,0.0,0.0,0.0,33.0
