Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5,30,1429.0,1348,1653.0,1615,NW,426,N351NW,144.0,147.0,123.0,38.0,41.0,DTW,MCO,957,5.0,16.0,0,N,0,38.0,0.0,0.0,0.0,0.0
5,8,2323.0,2200,52.0,2343,US,1408,N163US,89.0,103.0,74.0,69.0,83.0,CLT,BUF,546,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,69.0
5,26,1331.0,1325,1443.0,1440,WN,3721,N220WN,72.0,75.0,60.0,3.0,6.0,LAX,SMF,373,5.0,7.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,6,1301.0,1255,1615.0,1625,CO,1548,N37290,134.0,150.0,117.0,-10.0,6.0,IAH,FLL,965,5.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,22,1403.0,1315,1932.0,1900,AA,814,N4YFAA,209.0,225.0,191.0,32.0,48.0,PSP,ORD,1652,8.0,10.0,0,N,0,1.0,0.0,0.0,0.0,31.0
5,31,1925.0,1904,1935.0,1927,EV,4340,N640AS,70.0,83.0,60.0,8.0,21.0,ATL,PFN,247,2.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,16,1702.0,1655,1823.0,1828,FL,241,N990AT,81.0,93.0,61.0,-5.0,7.0,ATL,RIC,481,3.0,17.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,25,2131.0,2125,2219.0,2220,WN,3199,N434WN,48.0,55.0,37.0,-1.0,6.0,TPA,FLL,197,3.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,26,1750.0,1725,1837.0,1815,WN,3773,N417WN,47.0,50.0,32.0,22.0,25.0,TPA,PBI,174,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,22.0
5,12,2112.0,1935,2147.0,2000,OO,6535,N934SW,95.0,85.0,77.0,107.0,97.0,LNK,DEN,423,10.0,8.0,0,N,0,0.0,0.0,10.0,0.0,97.0
5,28,1613.0,1545,1844.0,1840,WN,906,N339SW,151.0,175.0,135.0,4.0,28.0,FLL,PHL,992,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,8,1345.0,1325,1559.0,1529,EV,4807,N760EV,134.0,124.0,108.0,30.0,20.0,DTW,ATL,594,9.0,17.0,0,N,0,5.0,0.0,10.0,0.0,15.0
5,9,541.0,530,703.0,653,US,1924,N456UW,82.0,83.0,65.0,10.0,11.0,BWI,CLT,361,4.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,16,2104.0,1955,2342.0,2231,DL,933,N900PC,158.0,156.0,117.0,71.0,69.0,LGA,ATL,761,5.0,36.0,0,N,0,5.0,0.0,4.0,0.0,62.0
5,27,1943.0,1927,2025.0,2016,EV,4388,N837AS,102.0,109.0,85.0,9.0,16.0,ATL,SGF,563,3.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,18,1322.0,1115,1403.0,1200,WN,3770,N720WN,101.0,105.0,89.0,123.0,127.0,TPA,BNA,612,5.0,7.0,0,N,0,109.0,0.0,0.0,0.0,14.0
5,12,1421.0,1410,1622.0,1615,AA,1019,N3DFAA,241.0,245.0,220.0,7.0,11.0,DFW,SEA,1660,7.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,17,1333.0,1320,1510.0,1453,XE,308,N11192,157.0,153.0,140.0,17.0,13.0,JAX,AUS,954,7.0,10.0,0,N,0,9.0,0.0,4.0,0.0,4.0
5,28,1842.0,1830,1943.0,1947,DL,1964,N915DE,61.0,77.0,47.0,-4.0,12.0,DCA,LGA,214,3.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,10,1409.0,1355,1715.0,1720,WN,3090,N404WN,126.0,145.0,110.0,-5.0,14.0,DEN,HOU,883,5.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,4,2052.0,2000,2223.0,2150,US,1767,N406US,151.0,170.0,131.0,33.0,52.0,CLT,IAH,913,8.0,12.0,0,N,0,33.0,0.0,0.0,0.0,0.0
5,23,1513.0,1400,1649.0,1552,FL,157,N998AT,96.0,112.0,79.0,57.0,73.0,DCA,ATL,547,7.0,10.0,0,N,0,0.0,0.0,0.0,0.0,57.0
5,14,724.0,645,854.0,815,MQ,3026,N317AE,90.0,90.0,64.0,39.0,39.0,MRY,LAX,267,19.0,7.0,0,N,0,39.0,0.0,0.0,0.0,0.0
5,13,2022.0,1930,2335.0,2300,MQ,3781,N908AE,133.0,150.0,116.0,35.0,52.0,DFW,GRR,931,4.0,13.0,0,N,0,0.0,35.0,0.0,0.0,0.0
5,25,1733.0,1702,1741.0,1726,UA,725,N386UA,68.0,84.0,54.0,15.0,31.0,CMH,ORD,296,3.0,11.0,0,N,0,3.0,0.0,0.0,0.0,12.0
5,6,2021.0,2004,2201.0,2150,EV,4453,N713EV,160.0,166.0,138.0,11.0,17.0,ATL,SAT,874,3.0,19.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,1,1446.0,1430,1630.0,1624,UA,1604,N465UA,164.0,174.0,151.0,6.0,16.0,MSY,DEN,1062,5.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,16,1655.0,1518,2024.0,1855,OH,5026,N960CA,149.0,157.0,130.0,89.0,97.0,AUS,CVG,958,4.0,15.0,0,N,0,0.0,0.0,0.0,0.0,89.0
5,9,720.0,700,916.0,900,B6,1223,N265JB,116.0,120.0,94.0,16.0,20.0,BOS,RDU,612,3.0,19.0,0,N,0,16.0,0.0,0.0,0.0,0.0
5,8,858.0,845,1010.0,952,XE,2289,N16510,72.0,67.0,51.0,18.0,13.0,CLE,ABE,339,3.0,18.0,0,N,0,2.0,0.0,5.0,0.0,11.0
5,24,1357.0,1315,1530.0,1505,WN,3782,N650SW,93.0,110.0,84.0,25.0,42.0,PDX,SJC,569,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,25.0
5,20,1809.0,1800,2012.0,1950,F9,725,N202FR,243.0,230.0,220.0,22.0,9.0,DCA,DEN,1476,8.0,15.0,0,N,0,9.0,0.0,13.0,0.0,0.0
5,12,1824.0,1750,1944.0,1910,AA,1813,N503AA,140.0,140.0,128.0,34.0,34.0,TPA,STL,869,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,34.0
5,21,1532.0,1336,1701.0,1507,US,473,N814AW,89.0,91.0,72.0,114.0,116.0,LAS,SFO,414,3.0,14.0,0,N,0,114.0,0.0,0.0,0.0,0.0
5,24,1833.0,1800,1958.0,1945,AA,463,N439AA,205.0,225.0,192.0,13.0,33.0,DFW,SFO,1464,2.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,4,1937.0,1920,2148.0,2142,UA,1156,N339UA,71.0,82.0,55.0,6.0,17.0,DEN,ICT,419,6.0,10.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,23,638.0,630,848.0,838,EV,4171,N879AS,130.0,128.0,110.0,10.0,8.0,ABE,ATL,692,11.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,8,1448.0,1414,1925.0,1855,DL,1202,N905DE,157.0,161.0,132.0,30.0,34.0,DEN,CVG,1069,4.0,21.0,0,N,0,3.0,0.0,0.0,0.0,27.0
5,22,1732.0,1645,1804.0,1715,WN,3771,N227WN,92.0,90.0,75.0,49.0,47.0,ABQ,LAS,487,9.0,8.0,0,N,0,0.0,0.0,2.0,0.0,47.0
5,5,1826.0,1815,2102.0,2109,FL,352,N318AT,156.0,174.0,127.0,-7.0,11.0,LGA,MCO,950,5.0,24.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,15,1932.0,1925,59.0,55,WN,2026,N276WN,207.0,210.0,197.0,4.0,7.0,LAS,MDW,1521,2.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,26,1241.0,825,1422.0,955,AA,1103,N590AA,161.0,150.0,137.0,267.0,256.0,ORD,DEN,888,7.0,17.0,0,N,0,256.0,0.0,11.0,0.0,0.0
5,2,1530.0,1515,2158.0,2155,DL,1508,N6712B,208.0,220.0,178.0,3.0,15.0,PHX,ATL,1587,11.0,19.0,0,N,0,0.0,0.0,0.0,0.0,0.0
5,18,1206.0,1151,1506.0,1441,US,488,N307AW,120.0,110.0,89.0,25.0,15.0,PHX,DEN,602,5.0,26.0,0,N,0,15.0,0.0,10.0,0.0,0.0
6,29,2155.0,2115,2326.0,2255,MQ,3955,N657AE,91.0,100.0,68.0,31.0,40.0,ORD,MEM,491,7.0,16.0,0,N,0,0.0,0.0,4.0,0.0,27.0
6,19,2102.0,2053,2229.0,2204,CO,1717,N26210,207.0,191.0,170.0,25.0,9.0,IAH,SAN,1303,19.0,18.0,0,N,0,0.0,9.0,16.0,0.0,0.0
6,25,1300.0,1210,1255.0,1215,MQ,4470,N646AE,55.0,65.0,45.0,40.0,50.0,TVC,ORD,224,6.0,4.0,0,N,0,0.0,0.0,2.0,0.0,38.0
6,10,1249.0,1225,1356.0,1325,XE,125,N15555,127.0,120.0,109.0,31.0,24.0,BOI,ONT,660,6.0,12.0,0,N,0,1.0,0.0,7.0,0.0,23.0
6,10,1602.0,1535,2337.0,2325,WN,887,N228WN,275.0,290.0,254.0,12.0,27.0,LAS,ALB,2237,6.0,15.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,13,955.0,941,1107.0,1038,EV,4776,N682BR,132.0,117.0,86.0,29.0,14.0,ATL,MLI,633,3.0,43.0,0,N,0,14.0,0.0,15.0,0.0,0.0
6,11,1859.0,1850,1942.0,1935,WN,1483,N612SW,43.0,45.0,28.0,7.0,9.0,HOU,AUS,148,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,25,946.0,905,1051.0,1023,B6,1302,N519JB,65.0,78.0,46.0,28.0,41.0,IAD,JFK,228,7.0,12.0,0,N,0,28.0,0.0,0.0,0.0,0.0
6,26,1648.0,1630,1838.0,1741,9E,4730,80299E,170.0,131.0,120.0,57.0,18.0,CVG,MSP,596,11.0,39.0,0,N,0,0.0,0.0,39.0,0.0,18.0
6,16,807.0,800,1058.0,1100,OO,2701,N471CA,111.0,120.0,93.0,-2.0,7.0,MKE,RDU,689,7.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,11,901.0,830,946.0,916,US,71,N627AW,225.0,226.0,207.0,30.0,31.0,IND,PHX,1489,5.0,13.0,0,N,0,30.0,0.0,0.0,0.0,0.0
6,16,1130.0,1030,1253.0,1203,XE,523,N13553,83.0,93.0,73.0,50.0,60.0,MSY,SAT,495,4.0,6.0,0,N,0,0.0,0.0,0.0,0.0,50.0
6,9,1635.0,1600,2036.0,1916,EV,4624,N852AS,181.0,136.0,118.0,80.0,35.0,ICT,ATL,781,47.0,16.0,0,N,0,0.0,0.0,45.0,0.0,35.0
6,3,1012.0,1000,1107.0,1105,9E,5827,86119E,55.0,65.0,35.0,2.0,12.0,DTW,DAY,166,6.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,22,701.0,655,1336.0,1330,DL,816,N602DL,215.0,215.0,191.0,6.0,6.0,TUS,ATL,1541,11.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,18,1048.0,1033,1457.0,1424,UA,1,N213UA,549.0,531.0,531.0,33.0,15.0,ORD,HNL,4243,3.0,15.0,0,N,0,15.0,0.0,18.0,0.0,0.0
6,22,2254.0,2245,2331.0,2338,OO,5427,N562SW,37.0,53.0,24.0,-7.0,9.0,LAX,SAN,109,2.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,26,1141.0,1100,1313.0,1239,XE,3000,N16112,92.0,99.0,72.0,34.0,41.0,EWR,CMH,462,5.0,15.0,0,N,0,34.0,0.0,0.0,0.0,0.0
6,16,1243.0,1215,2011.0,1940,US,633,N835AW,268.0,265.0,247.0,31.0,28.0,PHX,RDU,1891,7.0,14.0,0,N,0,28.0,0.0,3.0,0.0,0.0
6,15,2101.0,2020,2158.0,2110,AA,1731,N4WLAA,57.0,50.0,31.0,48.0,41.0,DFW,AUS,190,11.0,15.0,0,N,0,41.0,0.0,7.0,0.0,0.0
6,22,2125.0,2000,2223.0,2100,AA,2282,N380AA,58.0,60.0,37.0,83.0,85.0,AUS,DFW,190,9.0,12.0,0,N,0,47.0,0.0,0.0,0.0,36.0
6,10,1254.0,1245,1635.0,1640,AA,1494,N486AA,161.0,175.0,145.0,-5.0,9.0,DFW,FLL,1119,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,8,1548.0,1320,1825.0,1445,UA,586,N338UA,157.0,85.0,82.0,220.0,148.0,MSP,ORD,334,4.0,71.0,0,N,0,0.0,0.0,102.0,0.0,118.0
6,11,1724.0,1705,1926.0,1923,XE,3065,N13968,122.0,138.0,79.0,3.0,19.0,CLT,EWR,529,21.0,22.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,8,1348.0,1340,1657.0,1608,NW,1506,N778NC,129.0,88.0,86.0,49.0,8.0,ORD,DTW,235,28.0,15.0,0,N,0,0.0,8.0,41.0,0.0,0.0
6,2,1714.0,1700,1822.0,1830,MQ,4902,N729AE,68.0,90.0,55.0,-8.0,14.0,PIT,LGA,335,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,15,2000.0,1800,2225.0,2000,MQ,4900,N700LE,145.0,120.0,88.0,145.0,120.0,CLT,LGA,544,6.0,51.0,0,N,0,0.0,0.0,25.0,0.0,120.0
6,16,917.0,820,1037.0,950,WN,2233,N459WN,80.0,90.0,67.0,47.0,57.0,LAS,OAK,407,4.0,9.0,0,N,0,46.0,0.0,0.0,0.0,1.0
6,23,2145.0,2120,2304.0,2236,UA,1227,N821UA,139.0,136.0,120.0,28.0,25.0,DEN,SAN,853,3.0,16.0,0,N,0,0.0,0.0,3.0,0.0,25.0
6,28,2217.0,2140,2346.0,2314,DL,1644,N947DL,89.0,94.0,64.0,32.0,37.0,ATL,DAY,432,8.0,17.0,0,N,0,0.0,32.0,0.0,0.0,0.0
6,20,1629.0,1555,1752.0,1729,UA,1524,N414UA,83.0,94.0,65.0,23.0,34.0,SFO,LAS,414,5.0,13.0,0,N,0,0.0,19.0,0.0,0.0,4.0
6,7,1413.0,1400,1633.0,1631,AS,99,N560AS,200.0,211.0,185.0,2.0,13.0,SEA,ANC,1449,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,1,1115.0,1040,1203.0,1130,MQ,3866,N941LT,48.0,50.0,32.0,33.0,35.0,GRK,DFW,134,6.0,10.0,0,N,0,0.0,0.0,0.0,0.0,33.0
6,17,842.0,830,1034.0,1030,WN,2509,N673AA,112.0,120.0,98.0,4.0,12.0,PHX,OAK,646,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,26,1942.0,1930,2043.0,2025,WN,2736,N603SW,61.0,55.0,48.0,18.0,12.0,MCI,STL,237,4.0,9.0,0,N,0,0.0,0.0,6.0,0.0,12.0
6,21,1757.0,1601,2014.0,1819,OO,5836,N983SW,77.0,78.0,48.0,115.0,116.0,ORD,CAK,344,6.0,23.0,0,N,0,115.0,0.0,0.0,0.0,0.0
6,4,1623.0,1600,1744.0,1728,XE,7776,N14907,81.0,88.0,59.0,16.0,23.0,SMF,LAX,373,8.0,14.0,0,N,0,0.0,0.0,0.0,0.0,16.0
6,4,2117.0,2105,2231.0,2205,AA,1236,N064AA,74.0,60.0,39.0,26.0,12.0,MIA,MCO,193,8.0,27.0,0,N,0,12.0,0.0,14.0,0.0,0.0
6,8,2123.0,1845,111.0,2241,XE,322,N19554,108.0,116.0,95.0,150.0,158.0,TUS,SAT,762,4.0,9.0,0,N,0,14.0,0.0,0.0,0.0,136.0
6,11,1235.0,1158,1325.0,1245,NW,1401,N8921E,50.0,47.0,25.0,40.0,37.0,DTW,AZO,113,6.0,19.0,0,N,0,37.0,0.0,3.0,0.0,0.0
6,15,1621.0,1310,38.0,2210,DL,616,N615DL,317.0,360.0,287.0,148.0,191.0,SFO,JFK,2586,9.0,21.0,0,N,0,0.0,0.0,0.0,0.0,148.0
6,15,1818.0,1805,2235.0,2205,AA,1904,N5BSAA,197.0,180.0,165.0,30.0,13.0,ORD,MIA,1197,3.0,29.0,0,N,0,0.0,0.0,23.0,0.0,7.0
6,4,1645.0,1607,1755.0,1725,EV,4320,N856AS,70.0,78.0,50.0,30.0,38.0,ATL,LEX,303,5.0,15.0,0,N,0,30.0,0.0,0.0,0.0,0.0
6,18,1849.0,1832,2032.0,1959,CO,1001,N16650,163.0,147.0,128.0,33.0,17.0,IND,IAH,845,15.0,20.0,0,N,0,0.0,0.0,16.0,0.0,17.0
6,27,2129.0,2120,2219.0,2213,CO,1454,N59338,110.0,113.0,89.0,6.0,9.0,IAH,ELP,667,4.0,17.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,6,1826.0,1810,1939.0,1930,WN,210,N912WN,73.0,80.0,58.0,9.0,16.0,SMF,LAS,397,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,5,1428.0,1350,1732.0,1656,US,740,N404US,124.0,126.0,108.0,36.0,38.0,ORD,PHL,678,5.0,11.0,0,N,0,7.0,0.0,0.0,0.0,29.0
6,12,1338.0,1329,1617.0,1620,CO,820,N18611,219.0,231.0,178.0,-3.0,9.0,JFK,IAH,1417,9.0,32.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,20,2023.0,1945,2232.0,2159,NW,379,N354NW,129.0,134.0,93.0,33.0,38.0,BOS,DTW,632,7.0,29.0,0,N,0,0.0,0.0,0.0,0.0,33.0
6,4,750.0,730,1023.0,1005,WN,3951,N266WN,153.0,155.0,133.0,18.0,20.0,TPA,PHL,920,5.0,15.0,0,N,0,0.0,0.0,18.0,0.0,0.0
6,18,1423.0,1315,1550.0,1448,US,781,N936UW,267.0,273.0,254.0,62.0,68.0,CLT,LAS,1916,3.0,10.0,0,N,0,0.0,0.0,0.0,0.0,62.0
6,28,1947.0,1920,2215.0,2200,WN,1531,N639SW,148.0,160.0,128.0,15.0,27.0,TPA,PHL,920,6.0,14.0,0,N,0,0.0,0.0,5.0,0.0,10.0
6,23,1628.0,1615,1812.0,1757,US,1291,N434US,104.0,102.0,76.0,15.0,13.0,CLT,TPA,508,3.0,25.0,0,N,0,13.0,0.0,2.0,0.0,0.0
6,4,1907.0,1835,2129.0,2100,WN,3915,N327SW,82.0,85.0,68.0,29.0,32.0,BNA,RDU,443,5.0,9.0,0,N,0,5.0,0.0,0.0,0.0,24.0
6,23,658.0,652,804.0,808,UA,759,N429UA,126.0,136.0,103.0,-4.0,6.0,PHL,ORD,678,10.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,8,2202.0,2047,2311.0,2159,OO,6093,N751SK,69.0,72.0,49.0,72.0,75.0,SFO,BUR,326,4.0,16.0,0,N,0,72.0,0.0,0.0,0.0,0.0
6,17,1642.0,1620,1803.0,1800,WN,454,N300SW,81.0,100.0,65.0,3.0,22.0,LAS,OAK,407,5.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,19,1330.0,1320,1528.0,1455,AA,2435,N4YCAA,238.0,215.0,207.0,33.0,10.0,ORD,PHX,1440,6.0,25.0,0,N,0,0.0,0.0,23.0,0.0,10.0
6,20,1816.0,1645,2202.0,2050,AA,1476,N4XMAA,166.0,185.0,137.0,72.0,91.0,DFW,DCA,1192,7.0,22.0,0,N,0,31.0,0.0,0.0,0.0,41.0
6,20,1015.0,957,1609.0,1606,UA,110,N426UA,234.0,249.0,215.0,3.0,18.0,LAX,ORD,1745,5.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,12,1111.0,1100,1406.0,1400,WN,1400,N690SW,115.0,120.0,101.0,6.0,11.0,STL,BWI,737,5.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,12,1556.0,1435,1721.0,1612,NW,233,N377NW,85.0,97.0,62.0,69.0,81.0,DCA,DTW,405,8.0,15.0,0,N,0,69.0,0.0,0.0,0.0,0.0
6,4,1707.0,1645,2253.0,2303,US,116,N837AW,286.0,318.0,259.0,-10.0,22.0,ANC,LAS,2304,11.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,25,1906.0,1845,2039.0,2010,WN,55,N449WN,93.0,85.0,76.0,29.0,21.0,MCI,DAL,461,5.0,12.0,0,N,0,1.0,0.0,8.0,0.0,20.0
6,15,2015.0,2005,2307.0,2310,B6,433,N569JB,172.0,185.0,152.0,-3.0,10.0,BOS,MCO,1121,6.0,14.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,23,1226.0,1220,1422.0,1427,DL,692,N6701,116.0,127.0,94.0,-5.0,6.0,ATL,PHL,665,6.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,1,959.0,925,1721.0,1726,US,687,N830AW,262.0,301.0,239.0,-5.0,34.0,PHX,EWR,2133,7.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,22,2006.0,1805,103.0,2220,CO,312,N39418,297.0,255.0,203.0,163.0,121.0,EWR,BQN,1585,6.0,88.0,0,N,0,0.0,30.0,42.0,0.0,91.0
6,14,1303.0,1253,1838.0,1822,UA,144,N423UA,215.0,209.0,189.0,16.0,10.0,DEN,BWI,1491,7.0,19.0,0,N,0,9.0,0.0,6.0,0.0,1.0
6,25,1942.0,1920,2007.0,1930,NW,1695,N783NC,85.0,70.0,41.0,37.0,22.0,DTW,MKE,238,6.0,38.0,0,N,0,22.0,0.0,15.0,0.0,0.0
6,24,1636.0,1615,1928.0,1915,OO,2536,N403SW,112.0,120.0,100.0,13.0,21.0,MKE,BDL,780,3.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,8,1530.0,1445,1730.0,1623,YV,2667,N904FJ,180.0,158.0,135.0,67.0,45.0,CLT,IAH,913,10.0,35.0,0,N,0,67.0,0.0,0.0,0.0,0.0
6,26,1018.0,905,1138.0,1026,OO,6343,N743SK,80.0,81.0,65.0,72.0,73.0,SNA,SFO,372,3.0,12.0,0,N,0,0.0,0.0,72.0,0.0,0.0
6,23,1642.0,1505,1810.0,1620,MQ,4811,N700LE,88.0,75.0,42.0,110.0,97.0,LGA,BOS,185,6.0,40.0,0,N,0,0.0,17.0,13.0,0.0,80.0
6,20,2120.0,2111,2251.0,2230,UA,593,N501UA,151.0,139.0,111.0,21.0,9.0,DEN,SNA,846,9.0,31.0,0,N,0,0.0,0.0,12.0,0.0,9.0
6,16,1501.0,1440,2248.0,2245,WN,448,N494WN,287.0,305.0,266.0,3.0,21.0,LAS,ISP,2283,3.0,18.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,11,1439.0,1432,1618.0,1627,FL,408,N957AT,99.0,115.0,80.0,-9.0,7.0,ATL,BWI,576,7.0,12.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,29,1447.0,1441,1605.0,1607,F9,575,N944FR,78.0,86.0,62.0,-2.0,6.0,DEN,SLC,391,5.0,11.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,11,1623.0,1545,1857.0,1815,AA,2473,N3AAAA,154.0,150.0,122.0,42.0,38.0,MSP,DFW,852,15.0,17.0,0,N,0,0.0,25.0,4.0,0.0,13.0
6,17,2104.0,2040,2229.0,2150,MQ,4809,N813AE,85.0,70.0,41.0,39.0,24.0,LGA,BOS,185,5.0,39.0,0,N,0,17.0,0.0,15.0,0.0,7.0
6,10,1109.0,1055,1433.0,1440,WN,1700,N340LV,144.0,165.0,124.0,-7.0,14.0,SEA,DEN,1024,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,12,647.0,635,928.0,925,WN,1314,N719SW,101.0,110.0,87.0,3.0,12.0,ELP,HOU,677,6.0,8.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,5,945.0,900,1054.0,945,DL,1769,N3767,249.0,225.0,226.0,69.0,45.0,CVG,PHX,1569,9.0,14.0,0,N,0,0.0,0.0,24.0,0.0,45.0
6,20,1833.0,1725,2003.0,1859,UA,117,N443UA,150.0,154.0,131.0,64.0,68.0,JAX,ORD,865,6.0,13.0,0,N,0,0.0,0.0,11.0,0.0,53.0
6,26,1417.0,1219,1615.0,1421,OO,5729,N288SW,118.0,122.0,109.0,114.0,118.0,RDM,SFO,462,3.0,6.0,0,N,0,0.0,0.0,114.0,0.0,0.0
6,6,2157.0,2030,2.0,2240,MQ,4109,N510AE,65.0,70.0,47.0,82.0,87.0,ORD,CLE,316,5.0,13.0,0,N,0,82.0,0.0,0.0,0.0,0.0
6,30,729.0,715,947.0,934,NW,1522,N915RW,78.0,79.0,55.0,13.0,14.0,MSN,DTW,312,7.0,16.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,19,2139.0,2105,26.0,2347,XE,2816,N13566,167.0,162.0,149.0,39.0,34.0,IAH,MSP,1034,4.0,14.0,0,N,0,34.0,0.0,5.0,0.0,0.0
6,21,2336.0,1925,226.0,2225,AA,1148,N084AA,170.0,180.0,144.0,241.0,251.0,MIA,JFK,1090,9.0,17.0,0,N,0,51.0,119.0,0.0,0.0,71.0
6,4,1838.0,1735,1954.0,1850,MQ,4333,N641AE,76.0,75.0,52.0,64.0,63.0,DSM,ORD,299,14.0,10.0,0,N,0,0.0,0.0,1.0,0.0,63.0
6,29,1708.0,1620,2331.0,2225,AA,554,N597AA,263.0,245.0,233.0,66.0,48.0,SFO,ORD,1846,14.0,16.0,0,N,0,0.0,0.0,21.0,0.0,45.0
6,1,1838.0,1825,1946.0,1955,9E,5895,88479E,68.0,90.0,55.0,-9.0,13.0,DTW,MDT,370,3.0,10.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,27,2138.0,2120,2231.0,2225,WN,1533,N487WN,53.0,65.0,45.0,6.0,18.0,ONT,SJC,333,2.0,6.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,1,1730.0,1653,1807.0,1730,OO,2626,N986CA,37.0,37.0,21.0,37.0,37.0,MSN,MKE,74,6.0,10.0,0,N,0,37.0,0.0,0.0,0.0,0.0
6,17,636.0,630,818.0,815,WN,1584,N250WN,162.0,165.0,145.0,3.0,6.0,MCO,MDW,989,8.0,9.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,6,1154.0,1135,1346.0,1343,XE,7808,N14171,112.0,128.0,91.0,3.0,19.0,EUG,LAX,748,15.0,6.0,0,N,0,0.0,0.0,0.0,0.0,0.0
6,4,1231.0,1139,1340.0,1259,YV,7147,N519LR,129.0,140.0,109.0,41.0,52.0,CHS,ORD,760,6.0,14.0,0,N,0,41.0,0.0,0.0,0.0,0.0
6,8,1901.0,1715,0.0,1905,OO,5600,N955SW,0.0,110.0,0.0,0.0,106.0,BNA,FSD,741,0.0,12.0,0,N,1,0.0,0.0,0.0,0.0,0.0
6,29,2152.0,1830,2323.0,2005,XE,3107,N14573,91.0,95.0,69.0,198.0,202.0,RDU,CLE,416,3.0,19.0,0,N,0,0.0,198.0,0.0,0.0,0.0
6,28,1739.0,1655,2352.0,2235,AA,1516,N3BLAA,253.0,220.0,210.0,77.0,44.0,SEA,DFW,1660,29.0,14.0,0,N,0,0.0,0.0,61.0,0.0,16.0
6,12,1133.0,1100,1416.0,1400,US,592,N315AW,163.0,180.0,140.0,16.0,33.0,SEA,PHX,1107,3.0,20.0,0,N,0,0.0,0.0,0.0,0.0,16.0
6,20,910.0,845,1236.0,1158,OH,5187,N625CA,206.0,193.0,167.0,38.0,25.0,LGA,RSW,1080,4.0,35.0,0,N,0,0.0,25.0,13.0,0.0,0.0
