Month,origin_long,origin_lat,dest_lat,dest_long,ArrDelay
6,-81.316,28.429000000000002,33.563,-86.75299999999999,5.0
6,-98.47,29.534000000000002,32.896,-97.037,21.0
6,-73.779,40.64,47.449,-122.309,-11.0
6,-73.779,40.64,42.364,-71.005,176.0
6,-73.872,40.777,41.979,-87.904,-14.0
6,-104.667,39.858000000000004,35.214,-80.943,5.0
6,-149.996,61.174,40.788000000000004,-111.978,20.0
6,-84.427,33.64,18.337,-64.973,-2.0
6,-77.456,38.944,39.297,-94.714,27.0
6,-122.375,37.619,,,63.0
6,-87.904,41.979,39.998000000000005,-82.89200000000001,51.0
6,-71.005,42.364,37.361999999999995,-121.929,8.0
6,-97.037,32.896,35.214,-80.943,48.0
6,-117.189,32.733000000000004,37.721,-122.221,0.0
6,-84.427,33.64,43.646,-70.309,6.0
6,-104.667,39.858000000000004,40.788000000000004,-111.978,9.0
6,-96.852,32.847,30.194000000000003,-97.67,24.0
6,-84.662,39.046,40.777,-73.872,53.0
6,-117.189,32.733000000000004,39.858000000000004,-104.667,35.0
6,-81.85,41.412,38.852,-77.03699999999999,149.0
6,-122.375,37.619,,,0.0
6,-73.872,40.777,,,63.0
6,-87.904,41.979,30.194000000000003,-97.67,78.0
6,-84.427,33.64,26.072,-80.153,11.0
6,-84.662,39.046,42.778999999999996,-84.587,103.0
6,-97.037,32.896,30.194000000000003,-97.67,5.0
6,-87.904,41.979,27.975,-82.53299999999999,47.0
6,-87.904,41.979,,,132.0
6,-84.427,33.64,29.645,-95.279,144.0
6,-157.92700000000002,21.316,19.72,-155.049,89.0
6,-73.779,40.64,18.439,-66.002,201.0
6,-84.427,33.64,,,34.0
6,-71.005,42.364,38.852,-77.03699999999999,31.0
6,-104.667,39.858000000000004,0.0,0.0,30.0
6,-84.427,33.64,28.429000000000002,-81.316,56.0
6,-111.978,40.788000000000004,36.775999999999996,-119.71799999999999,28.0
6,-104.667,39.858000000000004,39.872,-75.241,38.0
6,-90.36,38.748000000000005,39.858000000000004,-104.667,24.0
6,,,,,-1.0
6,-97.037,32.896,40.491,-80.233,58.0
6,-74.169,40.692,41.979,-87.904,268.0
6,-90.36,38.748000000000005,35.214,-80.943,33.0
6,-122.375,37.619,47.449,-122.309,37.0
6,-84.427,33.64,32.896,-97.037,1.0
6,-83.353,42.211999999999996,35.042,-89.977,23.0
6,-94.714,39.297,39.858000000000004,-104.667,3.0
6,-73.872,40.777,41.979,-87.904,161.0
6,-84.427,33.64,,,5.0
6,-83.353,42.211999999999996,39.858000000000004,-104.667,7.0
6,-95.34,29.98,32.446,-93.82600000000001,42.0
6,-121.929,37.361999999999995,39.498000000000005,-119.76799999999999,26.0
6,-74.169,40.692,27.975,-82.53299999999999,-1.0
6,-96.852,32.847,29.645,-95.279,14.0
6,-81.316,28.429000000000002,40.795,-73.1,-2.0
6,-97.037,32.896,32.733000000000004,-117.189,105.0
6,-122.375,37.619,32.896,-97.037,29.0
6,-84.427,33.64,37.132,-76.493,5.0
6,-122.375,37.619,41.979,-87.904,48.0
6,-87.904,41.979,38.852,-77.03699999999999,59.0
6,-112.008,33.434,33.64,-84.427,65.0
6,-66.002,18.439,42.364,-71.005,66.0
6,-84.427,33.64,42.748000000000005,-73.803,24.0
6,-104.667,39.858000000000004,39.175,-76.668,22.0
6,-97.037,32.896,29.993000000000002,-90.258,45.0
6,-94.714,39.297,25.793000000000003,-80.291,24.0
6,-93.21700000000001,44.88,39.046,-84.662,31.0
6,-78.928,33.68,38.944,-77.456,118.0
6,-87.904,41.979,39.998000000000005,-82.89200000000001,10.0
6,-97.601,35.393,38.748000000000005,-90.36,79.0
6,-112.008,33.434,32.733000000000004,-117.189,9.0
6,-71.005,42.364,36.08,-115.152,36.0
6,-95.34,29.98,40.777,-73.872,19.0
6,-84.427,33.64,,,29.0
6,-118.359,34.201,33.434,-112.008,-1.0
6,-94.714,39.297,40.491,-80.233,1.0
6,-71.005,42.364,42.946999999999996,-87.896,137.0
6,-80.291,25.793000000000003,18.439,-66.002,142.0
6,-101.706,35.219,32.896,-97.037,16.0
6,-80.04,32.899,40.777,-73.872,230.0
6,-80.04,32.899,33.64,-84.427,60.0
6,-89.977,35.042,41.979,-87.904,1.0
6,-122.375,37.619,40.788000000000004,-111.978,46.0
6,-87.904,41.979,,,14.0
6,-80.943,35.214,39.175,-76.668,128.0
6,-97.037,32.896,37.619,-122.375,20.0
6,-116.507,33.829,32.896,-97.037,-12.0
6,-83.353,42.211999999999996,43.119,-77.672,6.0
6,-97.67,30.194000000000003,32.847,-96.852,15.0
6,-95.279,29.645,38.748000000000005,-90.36,181.0
6,-86.294,39.717,39.175,-76.668,17.0
6,-117.189,32.733000000000004,29.98,-95.34,9.0
6,-84.427,33.64,,,6.0
6,-156.431,20.899,33.942,-118.40799999999999,278.0
6,-71.428,41.724,41.979,-87.904,58.0
6,-87.904,41.979,40.491,-80.233,30.0
6,-115.152,36.08,33.942,-118.40799999999999,52.0
6,-81.316,28.429000000000002,38.748000000000005,-90.36,88.0
6,-111.978,40.788000000000004,37.361999999999995,-121.929,21.0
6,-89.337,43.14,38.852,-77.03699999999999,30.0
6,,,,,22.0
6,-117.868,33.676,47.449,-122.309,21.0
6,-75.241,39.872,41.979,-87.904,55.0
6,-95.34,29.98,33.434,-112.008,-6.0
6,-98.47,29.534000000000002,32.116,-110.941,20.0
6,-75.241,39.872,25.793000000000003,-80.291,6.0
6,-95.34,29.98,32.896,-97.037,12.0
6,-97.037,32.896,40.788000000000004,-111.978,51.0
6,-84.427,33.64,41.786,-87.75200000000001,25.0
6,-118.40799999999999,33.942,31.807,-106.37799999999999,-10.0
6,-89.977,35.042,30.483,-86.525,11.0
6,-84.219,39.902,39.175,-76.668,84.0
6,-80.233,40.491,39.858000000000004,-104.667,27.0
6,-73.779,40.64,25.793000000000003,-80.291,13.0
6,-83.353,42.211999999999996,38.852,-77.03699999999999,37.0
6,-76.668,39.175,36.894,-76.20100000000001,133.0
6,-95.279,29.645,29.993000000000002,-90.258,10.0
6,-64.973,18.337,40.692,-74.169,10.0
6,-83.353,42.211999999999996,28.429000000000002,-81.316,19.0
6,-122.375,37.619,21.316,-157.92700000000002,21.0
6,-84.427,33.64,,,7.0
6,-74.169,40.692,42.946999999999996,-87.896,3.0
6,-104.667,39.858000000000004,45.589,-122.59700000000001,7.0
6,-97.037,32.896,29.98,-95.34,157.0
6,-87.904,41.979,,,12.0
6,-81.119,33.939,39.046,-84.662,12.0
6,-95.88799999999999,36.198,34.056,-117.601,66.0
6,-84.427,33.64,39.998000000000005,-82.89200000000001,26.0
6,-87.75200000000001,41.786,33.64,-84.427,51.0
6,-122.221,37.721,45.589,-122.59700000000001,8.0
6,-75.241,39.872,33.434,-112.008,14.0
7,-85.204,35.035,33.64,-84.427,47.0
7,-71.005,42.364,40.692,-74.169,22.0
7,-87.904,41.979,37.65,-97.43299999999999,41.0
7,-117.189,32.733000000000004,37.619,-122.375,40.0
7,-93.21700000000001,44.88,40.788000000000004,-111.978,9.0
7,-73.803,42.748000000000005,41.979,-87.904,135.0
7,-81.119,33.939,33.64,-84.427,151.0
7,-115.152,36.08,33.434,-112.008,7.0
7,-73.779,40.64,42.94,-78.732,144.0
7,-104.667,39.858000000000004,35.393,-97.601,37.0
7,-81.755,26.535999999999998,41.786,-87.75200000000001,-2.0
7,-122.309,47.449,39.872,-75.241,53.0
7,-121.929,37.361999999999995,47.449,-122.309,35.0
7,-73.779,40.64,38.852,-77.03699999999999,190.0
7,-87.18700000000001,30.473000000000003,35.042,-89.977,76.0
7,-75.241,39.872,43.111000000000004,-76.10600000000001,159.0
7,-121.59100000000001,38.695,41.786,-87.75200000000001,5.0
7,-77.456,38.944,39.858000000000004,-104.667,132.0
7,-122.309,47.449,38.695,-121.59100000000001,39.0
7,-86.678,36.124,39.858000000000004,-104.667,25.0
7,-89.977,35.042,40.692,-74.169,0.0
7,-83.353,42.211999999999996,,,-3.0
7,-76.668,39.175,44.472,-73.153,48.0
7,-74.169,40.692,42.364,-71.005,132.0
7,-115.152,36.08,33.942,-118.40799999999999,-2.0
7,-122.375,37.619,36.775999999999996,-119.71799999999999,59.0
7,-121.59100000000001,38.695,33.434,-112.008,10.0
7,-111.978,40.788000000000004,33.434,-112.008,26.0
7,-87.904,41.979,37.619,-122.375,62.0
7,-97.67,30.194000000000003,33.942,-118.40799999999999,39.0
7,-118.40799999999999,33.942,33.434,-112.008,48.0
7,-80.153,26.072,40.64,-73.779,95.0
7,-122.375,37.619,,,12.0
7,-73.779,40.64,37.619,-122.375,18.0
7,-77.03699999999999,38.852,35.214,-80.943,34.0
7,-97.037,32.896,36.124,-86.678,70.0
7,-104.667,39.858000000000004,32.896,-97.037,6.0
7,,,,,8.0
7,-83.993,35.812,33.64,-84.427,83.0
7,-84.427,33.64,38.944,-77.456,30.0
7,,,,,9.0
7,-90.258,29.993000000000002,32.847,-96.852,10.0
7,-75.241,39.872,42.364,-71.005,168.0
7,-111.978,40.788000000000004,39.858000000000004,-104.667,24.0
7,-76.668,39.175,39.297,-94.714,13.0
7,-111.978,40.788000000000004,33.64,-84.427,12.0
7,-94.714,39.297,30.194000000000003,-97.67,3.0
7,-104.667,39.858000000000004,39.498000000000005,-119.76799999999999,1.0
7,-112.008,33.434,39.858000000000004,-104.667,12.0
7,-87.904,41.979,38.852,-77.03699999999999,54.0
7,-91.98700000000001,30.205,29.98,-95.34,74.0
7,-77.456,38.944,,,51.0
7,-84.427,33.64,34.729,-92.22399999999999,81.0
7,-73.872,40.777,32.126999999999995,-81.202,1.0
7,-82.53299999999999,27.975,35.214,-80.943,73.0
7,-77.03699999999999,38.852,26.072,-80.153,0.0
7,-78.928,33.68,33.64,-84.427,11.0
7,-149.996,61.174,33.942,-118.40799999999999,29.0
7,-104.667,39.858000000000004,36.08,-115.152,12.0
7,-71.005,42.364,39.717,-86.294,183.0
7,-73.779,40.64,42.364,-71.005,249.0
7,-77.456,38.944,41.412,-81.85,5.0
7,-97.67,30.194000000000003,33.64,-84.427,40.0
7,-84.427,33.64,37.505,-77.319,167.0
7,-159.339,21.976,21.316,-157.92700000000002,25.0
7,-71.005,42.364,39.872,-75.241,24.0
7,,,,,19.0
7,-95.34,29.98,36.198,-95.88799999999999,31.0
7,-87.904,41.979,25.793000000000003,-80.291,18.0
7,-74.169,40.692,29.534000000000002,-98.47,91.0
7,-111.978,40.788000000000004,45.589,-122.59700000000001,123.0
7,-86.678,36.124,27.975,-82.53299999999999,7.0
7,-94.714,39.297,0.0,0.0,43.0
7,-84.427,33.64,38.944,-77.456,23.0
7,-80.153,26.072,43.111000000000004,-76.10600000000001,5.0
7,-118.359,34.201,37.721,-122.221,19.0
7,-118.40799999999999,33.942,47.449,-122.309,-8.0
7,-95.34,29.98,39.175,-76.668,9.0
7,-104.667,39.858000000000004,33.434,-112.008,23.0
7,-87.904,41.979,,,7.0
7,-84.427,33.64,42.748000000000005,-73.803,181.0
7,-104.667,39.858000000000004,39.872,-75.241,5.0
7,-95.88799999999999,36.198,33.64,-84.427,-5.0
7,-75.241,39.872,41.724,-71.428,18.0
7,-97.037,32.896,40.777,-73.872,10.0
7,-98.47,29.534000000000002,32.896,-97.037,6.0
7,-121.929,37.361999999999995,40.788000000000004,-111.978,17.0
7,-97.601,35.393,29.645,-95.279,28.0
7,,,,,26.0
7,-83.353,42.211999999999996,36.894,-76.20100000000001,-3.0
7,-86.75299999999999,33.563,41.979,-87.904,53.0
7,-91.149,30.533,29.98,-95.34,12.0
7,-76.668,39.175,39.998000000000005,-82.89200000000001,56.0
7,-84.427,33.64,42.211999999999996,-83.353,68.0
7,-81.316,28.429000000000002,39.297,-94.714,19.0
7,-76.668,39.175,,,185.0
7,-112.008,33.434,34.056,-117.601,33.0
7,-86.294,39.717,33.434,-112.008,30.0
7,-97.037,32.896,47.449,-122.309,11.0
7,-97.43299999999999,37.65,44.88,-93.21700000000001,118.0
7,-86.294,39.717,39.175,-76.668,19.0
7,,,,,85.0
7,-84.427,33.64,30.494,-81.688,78.0
7,-95.34,29.98,31.807,-106.37799999999999,35.0
7,-80.943,35.214,39.872,-75.241,3.0
7,-87.904,41.979,44.88,-93.21700000000001,92.0
7,-73.872,40.777,25.793000000000003,-80.291,-2.0
7,-87.904,41.979,36.124,-86.678,1.0
7,-118.40799999999999,33.942,37.721,-122.221,18.0
7,-73.779,40.64,26.072,-80.153,466.0
7,-112.008,33.434,32.733000000000004,-117.189,6.0
7,-97.037,32.896,32.446,-93.82600000000001,30.0
7,-84.427,33.64,,,3.0
7,-87.904,41.979,42.881,-85.523,19.0
7,-71.005,42.364,33.64,-84.427,81.0
7,-115.152,36.08,40.64,-73.779,14.0
7,-84.427,33.64,35.042,-89.977,1.0
7,-73.872,40.777,42.211999999999996,-83.353,10.0
7,-84.662,39.046,44.88,-93.21700000000001,46.0
7,-82.53299999999999,27.975,40.64,-73.779,86.0
7,-82.89200000000001,39.998000000000005,39.046,-84.662,11.0
7,-83.353,42.211999999999996,37.619,-122.375,47.0
7,-111.978,40.788000000000004,47.449,-122.309,3.0
7,-75.241,39.872,42.364,-71.005,199.0
7,-84.427,33.64,41.979,-87.904,10.0
7,-87.904,41.979,39.872,-75.241,39.0
7,-73.872,40.777,36.124,-86.678,136.0
7,-84.427,33.64,30.396,-84.35,1.0
7,-81.316,28.429000000000002,40.64,-73.779,9.0
7,-77.456,38.944,35.214,-80.943,93.0
7,-119.71799999999999,36.775999999999996,33.942,-118.40799999999999,30.0
7,-83.353,42.211999999999996,44.806999999999995,-68.828,128.0
7,-134.576,58.355,,,12.0
7,,,,,15.0
7,-73.779,40.64,40.491,-80.233,-20.0
7,-118.40799999999999,33.942,44.88,-93.21700000000001,24.0
7,-118.40799999999999,33.942,35.214,-80.943,12.0
7,-104.667,39.858000000000004,40.777,-73.872,45.0
7,-95.34,29.98,42.364,-71.005,49.0
7,-112.008,33.434,41.786,-87.75200000000001,6.0
7,-80.291,25.793000000000003,33.64,-84.427,11.0
7,-97.67,30.194000000000003,33.664,-101.823,13.0
7,-77.03699999999999,38.852,42.94,-78.732,6.0
7,-80.943,35.214,39.046,-84.662,75.0
7,-84.427,33.64,42.946999999999996,-87.896,74.0
7,-87.75200000000001,41.786,47.449,-122.309,14.0
7,-84.662,39.046,36.124,-86.678,26.0
7,-81.316,28.429000000000002,33.64,-84.427,121.0
7,-73.779,40.64,35.214,-80.943,-4.0
7,-84.427,33.64,39.175,-76.668,339.0
7,-73.779,40.64,42.364,-71.005,37.0
7,-84.427,33.64,38.852,-77.03699999999999,99.0
7,-74.169,40.692,,,114.0
7,-104.667,39.858000000000004,29.98,-95.34,-9.0
7,-111.98299999999999,46.607,39.858000000000004,-104.667,68.0
7,-73.872,40.777,41.412,-81.85,33.0
7,,,,,0.0
7,-80.943,35.214,33.942,-118.40799999999999,23.0
7,-87.904,41.979,,,-8.0
7,-77.319,37.505,32.896,-97.037,29.0
7,-77.456,38.944,40.64,-73.779,105.0
7,-104.667,39.858000000000004,,,-6.0
7,-97.037,32.896,38.748000000000005,-90.36,30.0
7,-115.152,36.08,40.64,-73.779,53.0
7,-73.1,40.795,39.175,-76.668,36.0
7,-104.667,39.858000000000004,41.302,-95.89399999999999,37.0
7,-84.427,33.64,32.896,-97.037,113.0
7,-114.60600000000001,32.656,40.788000000000004,-111.978,16.0
7,-73.779,40.64,37.619,-122.375,134.0
7,-87.904,41.979,41.534,-93.663,12.0
7,-74.169,40.692,39.902,-84.219,49.0
7,,,,,65.0
7,-122.59700000000001,45.589,40.692,-74.169,0.0
7,-90.258,29.993000000000002,36.124,-86.678,24.0
7,-80.291,25.793000000000003,39.872,-75.241,34.0
7,-80.943,35.214,41.724,-71.428,18.0
7,-118.40799999999999,33.942,42.364,-71.005,50.0
7,-115.152,36.08,37.619,-122.375,41.0
7,-87.904,41.979,39.498000000000005,-119.76799999999999,17.0
7,-86.525,30.483,33.64,-84.427,141.0
7,-97.037,32.896,33.989000000000004,-98.492,57.0
7,-104.667,39.858000000000004,32.896,-97.037,34.0
7,-73.872,40.777,38.852,-77.03699999999999,15.0
7,-80.153,26.072,40.64,-73.779,66.0
7,-81.316,28.429000000000002,26.535999999999998,-81.755,17.0
7,,,,,185.0
7,-71.005,42.364,39.872,-75.241,52.0
7,-77.456,38.944,32.126999999999995,-81.202,70.0
7,-66.002,18.439,28.429000000000002,-81.316,449.0
7,-118.40799999999999,33.942,32.896,-97.037,-5.0
7,-80.096,26.683000000000003,33.64,-84.427,75.0
7,-74.169,40.692,42.94,-78.732,157.0
7,-87.904,41.979,39.046,-84.662,28.0
7,-90.36,38.748000000000005,39.858000000000004,-104.667,97.0
7,-91.149,30.533,41.979,-87.904,29.0
7,-78.78699999999999,35.876999999999995,,,-1.0
7,-87.904,41.979,42.364,-71.005,171.0
7,-87.904,41.979,,,4.0
7,-77.03699999999999,38.852,42.364,-71.005,4.0
7,-97.037,32.896,43.14,-89.337,3.0
7,-87.904,41.979,38.852,-77.03699999999999,26.0
7,-95.34,29.98,32.510999999999996,-92.037,42.0
7,-122.309,47.449,55.356,-131.714,22.0
7,-81.688,30.494,26.072,-80.153,5.0
7,-73.872,40.777,39.046,-84.662,44.0
7,-78.732,42.94,41.786,-87.75200000000001,63.0
7,-83.353,42.211999999999996,39.872,-75.241,5.0
7,-147.856,64.815,61.174,-149.996,9.0
7,-118.359,34.201,38.944,-77.456,1.0
7,-93.21700000000001,44.88,38.944,-77.456,-6.0
7,-97.037,32.896,37.721,-122.221,19.0
7,-95.34,29.98,25.793000000000003,-80.291,21.0
7,-84.427,33.64,40.777,-73.872,54.0
7,-73.779,40.64,43.119,-77.672,22.0
7,-122.221,37.721,33.942,-118.40799999999999,18.0
7,-82.53299999999999,27.975,33.64,-84.427,23.0
7,-97.037,32.896,32.354,-95.402,84.0
7,-77.456,38.944,,,7.0
7,-74.169,40.692,43.111000000000004,-76.10600000000001,17.0
7,-86.294,39.717,33.64,-84.427,28.0
7,-117.189,32.733000000000004,47.449,-122.309,2.0
7,-72.683,41.93899999999999,39.175,-76.668,28.0
7,-81.119,33.939,40.692,-74.169,15.0
7,-84.427,33.64,,,43.0
7,-115.152,36.08,35.393,-97.601,23.0
7,-86.678,36.124,30.494,-81.688,0.0
7,-73.872,40.777,38.852,-77.03699999999999,45.0
7,-112.008,33.434,33.942,-118.40799999999999,220.0
7,-82.53299999999999,27.975,26.683000000000003,-80.096,11.0
7,-112.008,33.434,39.175,-76.668,21.0
7,-84.427,33.64,36.894,-76.20100000000001,34.0
7,,,,,0.0
7,-111.978,40.788000000000004,35.393,-97.601,33.0
7,-97.037,32.896,38.748000000000005,-90.36,53.0
7,-87.904,41.979,37.619,-122.375,18.0
7,-82.53299999999999,27.975,38.852,-77.03699999999999,42.0
7,-104.667,39.858000000000004,39.297,-94.714,2.0
7,-83.353,42.211999999999996,41.979,-87.904,10.0
7,-84.427,33.64,39.872,-75.241,95.0
7,-80.943,35.214,30.494,-81.688,40.0
7,-85.523,42.881,40.692,-74.169,0.0
7,-104.667,39.858000000000004,,,16.0
7,-83.353,42.211999999999996,39.858000000000004,-104.667,19.0
7,-87.904,41.979,41.412,-81.85,32.0
7,-83.353,42.211999999999996,42.94,-78.732,107.0
7,-115.152,36.08,33.818000000000005,-118.15100000000001,14.0
7,-87.904,41.979,30.473000000000003,-87.18700000000001,4.0
7,-115.152,36.08,39.717,-86.294,21.0
7,-81.85,41.412,33.942,-118.40799999999999,23.0
7,,,,,2.0
7,-95.88799999999999,36.198,41.979,-87.904,84.0
7,-80.291,25.793000000000003,30.494,-81.688,15.0
7,-77.456,38.944,36.08,-115.152,46.0
7,-93.21700000000001,44.88,33.434,-112.008,29.0
7,-82.53299999999999,27.975,29.98,-95.34,8.0
7,-96.852,32.847,39.297,-94.714,5.0
7,-87.904,41.979,32.733000000000004,-117.189,51.0
7,-118.40799999999999,33.942,,,2.0
7,-117.189,32.733000000000004,33.434,-112.008,21.0
7,-87.904,41.979,39.046,-84.662,44.0
7,-84.427,33.64,26.683000000000003,-80.096,21.0
7,-112.008,33.434,39.872,-75.241,0.0
7,-81.202,32.126999999999995,33.64,-84.427,2.0
7,-80.943,35.214,39.175,-76.668,28.0
7,-95.34,29.98,30.205,-91.98700000000001,224.0
7,-77.03699999999999,38.852,25.793000000000003,-80.291,38.0
7,-87.904,41.979,47.449,-122.309,46.0
7,-83.353,42.211999999999996,40.64,-73.779,145.0
7,-115.152,36.08,34.056,-117.601,16.0
7,-87.75200000000001,41.786,33.434,-112.008,5.0
7,-83.353,42.211999999999996,39.858000000000004,-104.667,26.0
7,-118.40799999999999,33.942,36.775999999999996,-119.71799999999999,11.0
7,-84.427,33.64,,,7.0
7,-87.75200000000001,41.786,28.429000000000002,-81.316,41.0
7,-87.75200000000001,41.786,33.563,-86.75299999999999,56.0
7,-93.21700000000001,44.88,38.695,-121.59100000000001,39.0
7,-121.929,37.361999999999995,32.896,-97.037,7.0
7,-73.779,40.64,27.975,-82.53299999999999,204.0
7,-84.427,33.64,25.793000000000003,-80.291,3.0
7,-106.37799999999999,31.807,29.98,-95.34,23.0
7,-84.427,33.64,32.899,-80.04,97.0
7,-94.714,39.297,39.858000000000004,-104.667,14.0
7,-115.152,36.08,38.695,-121.59100000000001,21.0
7,-118.40799999999999,33.942,39.175,-76.668,4.0
7,-86.294,39.717,41.979,-87.904,13.0
7,-95.34,29.98,26.072,-80.153,28.0
7,-84.35,30.396,33.64,-84.427,191.0
7,-89.977,35.042,35.214,-80.943,158.0
7,-77.672,43.119,39.175,-76.668,49.0
7,-89.977,35.042,39.046,-84.662,5.0
7,-86.678,36.124,27.975,-82.53299999999999,1.0
7,-86.678,36.124,41.979,-87.904,34.0
7,-90.36,38.748000000000005,41.786,-87.75200000000001,9.0
7,-118.40799999999999,33.942,37.619,-122.375,105.0
7,-122.221,37.721,40.64,-73.779,86.0
7,-112.008,33.434,29.98,-95.34,9.0
7,-77.672,43.119,33.64,-84.427,6.0
7,-122.309,47.449,36.08,-115.152,-9.0
7,-112.008,33.434,37.619,-122.375,32.0
7,-90.258,29.993000000000002,29.534000000000002,-98.47,12.0
7,-92.54799999999999,31.326999999999998,33.64,-84.427,46.0
7,-117.189,32.733000000000004,39.858000000000004,-104.667,5.0
7,-78.78699999999999,35.876999999999995,26.072,-80.153,18.0
7,,,,,80.0
7,-112.008,33.434,21.316,-157.92700000000002,41.0
7,-121.59100000000001,38.695,36.08,-115.152,100.0
7,-145.477,60.492,59.503,-139.66,196.0
7,-96.759,40.851,41.979,-87.904,124.0
7,-96.852,32.847,29.534000000000002,-98.47,86.0
7,-112.008,33.434,38.852,-77.03699999999999,-8.0
7,-87.904,41.979,35.812,-83.993,131.0
7,-84.427,33.64,40.777,-73.872,192.0
7,-81.85,41.412,35.214,-80.943,4.0
7,-75.241,39.872,35.042,-89.977,10.0
7,-97.037,32.896,30.533,-91.149,35.0
7,-117.601,34.056,37.721,-122.221,86.0
7,-122.59700000000001,45.589,37.721,-122.221,9.0
7,-122.309,47.449,33.434,-112.008,146.0
7,,,,,199.0
7,-87.75200000000001,41.786,36.124,-86.678,114.0
7,-122.309,47.449,39.872,-75.241,124.0
7,-76.668,39.175,36.124,-86.678,57.0
7,-80.291,25.793000000000003,42.364,-71.005,75.0
7,-84.427,33.64,35.812,-83.993,139.0
7,-73.803,42.748000000000005,35.214,-80.943,21.0
7,-149.996,61.174,47.449,-122.309,0.0
7,-97.67,30.194000000000003,31.807,-106.37799999999999,17.0
7,-87.904,41.979,37.361999999999995,-121.929,-14.0
7,-117.189,32.733000000000004,37.361999999999995,-121.929,47.0
7,-95.34,29.98,30.396,-84.35,24.0
7,-73.153,44.472,40.64,-73.779,22.0
7,-121.929,37.361999999999995,33.676,-117.868,15.0
7,,,,,19.0
7,-74.169,40.692,26.072,-80.153,19.0
7,-84.587,42.778999999999996,41.979,-87.904,29.0
7,-97.601,35.393,32.896,-97.037,1.0
7,-82.89200000000001,39.998000000000005,33.64,-84.427,197.0
7,-90.258,29.993000000000002,29.645,-95.279,3.0
7,,,,,81.0
7,,,,,29.0
7,-73.779,40.64,33.942,-118.40799999999999,407.0
7,-97.037,32.896,33.942,-118.40799999999999,2.0
7,-157.92700000000002,21.316,19.72,-155.049,13.0
7,-118.359,34.201,47.449,-122.309,6.0
7,-93.21700000000001,44.88,33.64,-84.427,16.0
7,-77.03699999999999,38.852,35.214,-80.943,5.0
7,-117.601,34.056,32.116,-110.941,30.0
7,-87.904,41.979,41.067,-73.707,69.0
7,-75.241,39.872,29.993000000000002,-90.258,209.0
7,-87.904,41.979,33.942,-118.40799999999999,8.0
7,-104.667,39.858000000000004,,,36.0
7,-115.152,36.08,39.175,-76.668,78.0
7,-76.10600000000001,43.111000000000004,33.64,-84.427,112.0
7,-73.779,40.64,28.429000000000002,-81.316,188.0
7,-122.221,37.721,34.056,-117.601,82.0
7,-71.005,42.364,42.211999999999996,-83.353,11.0
7,-74.169,40.692,43.119,-77.672,-11.0
7,-84.427,33.64,39.858000000000004,-104.667,6.0
7,-87.904,41.979,42.94,-78.732,46.0
7,-104.667,39.858000000000004,28.429000000000002,-81.316,109.0
7,-90.258,29.993000000000002,25.793000000000003,-80.291,8.0
7,-81.85,41.412,39.175,-76.668,-3.0
7,-84.427,33.64,26.072,-80.153,95.0
7,-114.60600000000001,32.656,40.788000000000004,-111.978,2.0
7,-77.319,37.505,28.429000000000002,-81.316,-1.0
7,-81.316,28.429000000000002,41.724,-71.428,39.0
7,-76.20100000000001,36.894,40.64,-73.779,91.0
7,-81.316,28.429000000000002,39.872,-75.241,9.0
7,-118.40799999999999,33.942,30.194000000000003,-97.67,57.0
7,-104.667,39.858000000000004,61.174,-149.996,41.0
7,-104.667,39.858000000000004,40.491,-80.233,71.0
7,-104.667,39.858000000000004,38.944,-77.456,62.0
7,-84.427,33.64,47.449,-122.309,6.0
7,-112.008,33.434,35.042,-89.977,16.0
7,-86.678,36.124,40.692,-74.169,140.0
7,-122.375,37.619,40.64,-73.779,-22.0
7,-90.258,29.993000000000002,29.534000000000002,-98.47,10.0
7,-80.233,40.491,40.64,-73.779,39.0
7,-75.241,39.872,42.364,-71.005,48.0
7,-118.40799999999999,33.942,33.434,-112.008,28.0
7,-80.291,25.793000000000003,36.124,-86.678,58.0
7,-104.667,39.858000000000004,28.429000000000002,-81.316,-3.0
7,-75.241,39.872,26.683000000000003,-80.096,331.0
7,-115.152,36.08,33.64,-84.427,42.0
7,-122.309,47.449,33.818000000000005,-118.15100000000001,320.0
7,,,,,29.0
7,-121.59100000000001,38.695,29.98,-95.34,10.0
7,-84.427,33.64,41.412,-81.85,37.0
7,-122.375,37.619,33.942,-118.40799999999999,16.0
7,-73.872,40.777,25.793000000000003,-80.291,230.0
7,-122.309,47.449,39.858000000000004,-104.667,9.0
7,-87.75200000000001,41.786,45.589,-122.59700000000001,47.0
7,-87.896,42.946999999999996,35.214,-80.943,46.0
7,-84.427,33.64,28.429000000000002,-81.316,21.0
7,-86.678,36.124,42.364,-71.005,23.0
7,-97.037,32.896,38.748000000000005,-90.36,80.0
7,-115.152,36.08,33.942,-118.40799999999999,49.0
7,-97.037,32.896,45.589,-122.59700000000001,99.0
7,-104.667,39.858000000000004,28.429000000000002,-81.316,3.0
7,-84.427,33.64,38.944,-77.456,57.0
7,-81.755,26.535999999999998,40.64,-73.779,259.0
7,-76.668,39.175,26.535999999999998,-81.755,-2.0
7,-94.714,39.297,27.975,-82.53299999999999,26.0
7,-90.258,29.993000000000002,35.876999999999995,-78.78699999999999,12.0
7,-82.53299999999999,27.975,26.072,-80.153,86.0
7,-74.169,40.692,35.876999999999995,-78.78699999999999,118.0
7,-115.152,36.08,0.0,0.0,27.0
